2 UPADEK ANNA NOWAK
CZAS	aX	aY	aZ	1574	0	0	0	
2116	-10584	14792	23008	
2119	-11020	15784	23060	
2122	-10964	16972	22904	
2124	-8544	16528	19760	
2127	-11236	20420	23612	
2130	-9296	20176	21156	
2134	-8684	19976	20412	
2137	-8016	20064	20272	
2140	-7392	20532	19932	
2143	-5180	19684	19520	
2146	-3988	19240	19436	
2148	-3112	19100	18908	
2151	-2484	18828	19092	
2154	-1300	18368	18668	
2157	-32	16872	18404	
2160	1528	14920	17140	
2163	572	14884	16576	
2165	-760	15376	16456	
2168	-900	14424	16852	
2171	-972	12756	15924	
2174	-468	10656	14268	
2178	-728	9588	13340	
2184	-2172	8172	11600	
2187	-2392	7416	11504	
2189	-3296	7104	10720	
2192	-4080	6688	10664	
2195	-4392	6332	10372	
2198	-4748	5644	10140	
2201	-4952	5224	10256	
2204	-5164	5132	9868	
2206	-5552	5428	10320	
2209	-5648	6052	10924	
2212	-5716	6796	11116	
2215	-6348	8404	11056	
2219	-5740	8936	10600	
2221	-4980	8640	11904	
2224	-5332	9172	11012	
2227	-5244	9444	11108	
2230	-5240	9564	10924	
2233	-4920	9784	10732	
2236	-4756	9848	10876	
2238	-4272	9692	11444	
2241	-3756	9120	11008	
2244	-3504	8888	10776	
2250	-2456	8736	10488	
2253	-2064	8776	9904	
2256	-1304	8508	9408	
2259	-864	8536	9296	
2262	-364	8140	9328	
2265	-148	7928	9696	
2268	52	7660	10360	
2271	160	7588	10880	
2273	-36	7676	11156	
2276	44	7264	11344	
2279	-184	7236	11340	
2282	-312	7156	10932	
2284	-336	7192	10788	
2287	-504	7340	10836	
2290	-268	7208	11268	
2293	-412	7008	11680	
2296	-548	6496	12348	
2298	-708	5756	12800	
2301	-840	5288	13268	
2305	-1368	4876	13620	
2308	-1644	4200	13952	
2311	-1616	3832	14128	
2313	-1716	3492	13976	
2320	-1904	1888	13676	
2323	-1712	1480	13464	
2325	-2380	2288	13448	
2328	-680	788	14588	
2331	-808	76	14188	
2334	-916	-280	15016	
2336	-836	-780	15316	
2339	-664	-1476	16188	
2342	-964	-856	15656	
2345	-780	-932	15928	
2349	-572	-912	15788	
2351	-280	-788	15768	
2354	204	-1368	16132	
2357	172	-1296	16116	
2360	1228	-416	16128	
2362	1084	772	16684	
2365	696	-336	17400	
2368	916	-1036	17464	
2371	1432	-1284	17632	
2374	1956	-1040	17740	
2376	2240	-800	18648	
2379	2504	-364	19328	
2382	3356	664	19796	
2385	4184	1476	20748	
2392	4616	1884	21628	
2395	4988	1740	22104	
2398	4796	1616	21948	
2400	4448	1596	22104	
2403	4216	1604	22312	
2406	3456	1548	22336	
2409	4468	2584	21848	
2411	3412	2364	23356	
2414	840	-340	23348	
2417	376	-1108	23076	
2420	180	-1264	22960	
2423	404	-512	22632	
2425	-36	-480	22640	
2428	-568	-236	22336	
2432	336	72	21984	
2434	984	620	21676	
2437	68	-396	21904	
2440	-948	-1372	21144	
2443	268	-720	20588	
2445	1292	304	20128	
2448	2196	748	19964	
2451	1988	724	20028	
2454	2948	1568	19284	
2460	2368	1184	19568	
2463	1968	748	19476	
2465	2600	1028	19296	
2468	3312	1844	19312	
2471	3500	2416	19856	
2475	3560	2592	19668	
2478	3956	2400	19120	
2480	3364	2360	19148	
2483	3548	2776	18676	
2486	3280	2948	18848	
2489	3456	3536	19020	
2491	3580	3680	19604	
2494	3612	3292	20380	
2497	3548	3416	20396	
2500	3692	3508	20260	
2503	4052	3920	20372	
2505	3904	4144	20316	
2508	3228	4192	20212	
2511	2780	4232	20132	
2514	3340	5044	19460	
2518	3580	5868	19460	
2520	3244	6316	19428	
2523	3704	6296	19760	
2526	3640	6352	19320	
2532	5896	8336	19504	
2535	2564	7568	18580	
2538	900	6068	18240	
2541	1720	5956	17424	
2543	1448	5744	16880	
2546	772	5156	16580	
2549	1112	4992	16488	
2552	896	4664	16768	
2554	888	4628	16900	
2557	508	4084	16596	
2561	768	4224	15428	
2564	1212	4016	14100	
2566	2136	3248	13904	
2569	2848	2952	14196	
2572	3204	1908	15896	
2575	4064	2008	16760	
2578	4772	3116	17024	
2580	4944	3724	16660	
2583	4968	4268	15440	
2586	5380	4564	14232	
2589	5128	3808	13936	
2591	5304	3388	12824	
2594	4636	2848	11832	
2601	3420	2004	10232	
2604	2904	1156	10620	
2607	2496	208	10372	
2610	1900	96	8188	
2612	1440	484	5384	
2615	964	356	3940	
2618	692	276	3284	
2621	220	48	2776	
2623	-48	192	2460	
2626	-332	728	2164	
2629	-380	1284	1928	
2631	-220	1440	1704	
2634	-504	1524	1928	
2637	-1612	1612	1636	
2640	-2064	2016	1908	
2642	-2316	2036	2476	
2646	-2856	2316	3068	
2649	-2940	2720	3324	
2652	-2820	3228	4056	
2654	-2968	3908	4448	
2657	-3500	4332	4612	
2660	-3608	4600	4692	
2663	-3300	4784	4908	
2666	-4080	4936	4852	
2668	-2196	6060	5956	
2675	-5024	6420	5656	
2677	-5380	6424	6056	
2680	-5928	5940	5460	
2683	-5756	5984	6200	
2686	-5276	6020	6124	
2690	-4588	6008	6024	
2692	-4568	6088	5408	
2695	-4772	6208	4940	
2698	-4772	6024	4952	
2701	-5528	5764	4748	
2704	-4896	5092	5268	
2706	-4476	4912	5200	
2709	-4624	4688	5412	
2712	-4068	4488	5800	
2715	-4172	4376	5884	
2717	-3688	4360	6044	
2720	-3788	4212	6264	
2723	-3356	3964	6448	
2726	-2828	3932	6432	
2729	-2296	3684	7084	
2732	-2400	2924	7680	
2735	-2048	2808	7944	
2738	-1640	2068	8576	
2744	-708	1468	10288	
2747	-520	1256	11048	
2750	-108	1224	11252	
2753	240	1200	11736	
2755	1000	924	12280	
2758	1908	1016	12512	
2761	3376	1032	12624	
2764	4216	1172	12256	
2766	4572	1124	12120	
2769	5412	1348	11780	
2772	5528	1188	11668	
2776	5408	904	11512	
2778	5388	408	12408	
2781	4768	244	12984	
2784	4476	172	13948	
2787	3200	-228	15624	
2790	2060	-308	17284	
2792	1332	-572	18180	
2795	620	-28	18988	
2798	-760	-388	19356	
2801	-984	-160	19724	
2803	-1444	244	21012	
2806	-2172	84	22248	
2809	-3000	232	22980	
2816	-5456	-1324	24120	
2819	-6476	-2552	24260	
2822	-5856	-2728	24608	
2825	-5388	-2312	25140	
2828	-5160	-1764	25356	
2831	-4628	-1232	25272	
2833	-3716	-740	24744	
2836	-2980	20	24220	
2839	-1764	676	23868	
2842	-508	788	23344	
2844	296	1016	23192	
2847	1188	1240	22560	
2850	2096	1576	22440	
2853	2792	1812	22052	
2856	3348	2200	21836	
2859	3752	2336	21204	
2862	3708	2260	20712	
2865	3460	2476	20124	
2868	2896	2376	19688	
2870	2072	2188	19444	
2873	1308	2136	19084	
2876	580	1840	18632	
2882	-876	1844	18472	
2885	-1056	2316	18036	
2888	-824	2516	18020	
2891	-420	2660	18172	
2894	32	2784	18068	
2896	48	2660	18220	
2899	100	2580	18312	
2903	600	2204	18016	
2905	512	2300	17012	
2908	-224	2316	17036	
2911	-2600	1700	16192	
2914	-2388	492	16440	
2917	-1036	-856	16940	
2919	284	-1516	17512	
2922	-1520	-2676	16860	
2925	-1592	-3296	16420	
2928	-2152	-3996	16972	
2931	-2064	-4280	16840	
2934	-2488	-4592	17440	
2936	-2172	-5080	16828	
2939	-868	-4232	17820	
2942	-1656	-4500	17644	
2946	-404	-4080	18112	
2952	2400	-3552	18820	
2955	2396	-3816	19452	
2958	4572	-3112	19608	
2961	3716	-3404	19608	
2964	5360	-3204	20036	
2967	4312	-3404	19120	
2969	4576	-3700	20108	
2972	5520	-3640	20692	
2975	4860	-4888	22144	
2978	4204	-5944	22424	
2981	5204	-5932	23920	
2983	5304	-6180	23184	
2987	6348	-6360	23208	
2990	6340	-6640	23212	
2993	6132	-7272	23524	
2996	6932	-8336	23408	
2999	7756	-8428	23392	
3001	8428	-9028	23968	
3004	9000	-9124	24196	
3007	10764	-7976	24072	
3010	11404	-7352	24208	
3013	12096	-7532	23724	
3019	13100	-8580	21980	
3022	12620	-9176	20992	
3025	13072	-9236	20688	
3028	13392	-9860	20820	
3032	13804	-10024	19704	
3035	13476	-10144	19844	
3038	13188	-10600	19600	
3040	12324	-11440	19956	
3043	11796	-12732	20100	
3046	11208	-12612	19424	
3049	12364	-12448	19164	
3052	12408	-11648	18632	
3055	12348	-10440	20500	
3058	12472	-9908	19856	
3061	12760	-9700	20852	
3064	13432	-9520	20656	
3066	13476	-9644	20540	
3069	13944	-9380	20480	
3073	14136	-9644	20744	
3076	14484	-9936	20860	
3079	14360	-8900	21884	
3085	15044	-9052	21600	
3088	15192	-9376	21576	
3091	14964	-9568	20724	
3094	14972	-10112	20436	
3097	14272	-10144	20564	
3100	13924	-9816	20532	
3103	12916	-9228	20688	
3105	12076	-11060	21120	
3108	11544	-11840	21704	
3111	10752	-11984	22132	
3115	10552	-10784	22112	
3118	10520	-10460	22596	
3121	10252	-9980	22440	
3124	10576	-9872	22600	
3127	10676	-9404	21620	
3129	10716	-8800	21204	
3132	10652	-7788	20724	
3135	11068	-8400	20696	
3138	11496	-8756	20480	
3141	11224	-9868	20576	
3144	11156	-10244	20820	
3150	11136	-8520	21232	
3153	10924	-8144	20716	
3156	10944	-7852	20544	
3160	10976	-7644	19704	
3163	10972	-7448	19124	
3166	11004	-7344	18500	
3168	11160	-7096	18052	
3171	11000	-6768	17812	
3174	10908	-6300	17724	
3177	10708	-5280	17356	
3180	9384	-2712	16572	
3183	11712	-6144	18488	
3186	11864	-7516	16860	
3188	10936	-7340	16288	
3191	10408	-6848	15788	
3194	9972	-6296	15472	
3197	9248	-5968	15264	
3201	9012	-5588	14992	
3204	8824	-5732	14884	
3206	8516	-6032	14580	
3209	8200	-6376	14020	
3212	8120	-6648	13984	
3219	7140	-6780	13416	
3221	6960	-6672	13540	
3224	6648	-6772	13448	
3227	6260	-6612	13428	
3230	5892	-7120	13528	
3233	5184	-7416	13400	
3236	5120	-7140	13416	
3238	5164	-7344	13608	
3241	5176	-7544	13756	
3245	5104	-7684	14252	
3248	5084	-7472	14728	
3251	5252	-7104	15104	
3253	5312	-6832	15008	
3256	5484	-6348	14880	
3259	6044	-6184	14760	
3262	5948	-5696	15676	
3265	6648	-6800	14852	
3268	6900	-6104	14476	
3270	6760	-4788	15592	
3273	7112	-5060	15216	
3276	7716	-6116	15680	
3279	8012	-5176	15732	
3286	8784	-5180	15372	
3289	9088	-5596	15192	
3292	9044	-5164	14700	
3295	9264	-5292	14164	
3298	9108	-4532	13820	
3300	9036	-4856	12892	
3303	8840	-5272	13156	
3306	8900	-5604	13228	
3309	8848	-6024	12756	
3312	8120	-6192	12476	
3315	8040	-6576	12448	
3317	8060	-7096	12276	
3320	7688	-6836	11668	
3323	7460	-7000	11660	
3326	7004	-7100	11164	
3330	6852	-7160	11260	
3332	6488	-7736	11220	
3335	6168	-7852	11428	
3338	6128	-7956	11652	
3341	6148	-7588	11736	
3344	5972	-7452	12004	
3347	6252	-7600	11952	
3353	7020	-7456	11796	
3356	7124	-7576	11352	
3359	7828	-7516	11352	
3361	8340	-7516	11324	
3364	8648	-7452	11200	
3367	9104	-7564	11272	
3371	9372	-7444	11208	
3374	9456	-7400	11080	
3377	10092	-7036	10984	
3379	10548	-6732	10664	
3382	10888	-6332	9808	
3385	10176	-6704	12116	
3388	10404	-6564	10956	
3391	11224	-6792	10788	
3394	10720	-7016	10756	
3397	9736	-6948	10060	
3399	8964	-7244	10696	
3402	7732	-7392	10384	
3405	7532	-7888	10464	
3408	7740	-7548	10336	
3411	8032	-7740	10872	
3414	8056	-8300	11592	
3421	7520	-8280	11208	
3424	7884	-8288	10864	
3427	8228	-7872	10492	
3429	8468	-7772	10240	
3432	9100	-7656	9900	
3435	8168	-8008	9368	
3438	8052	-8068	9152	
3441	7908	-8492	9156	
3443	7712	-9044	9300	
3446	7784	-9424	9144	
3449	7560	-9452	9196	
3452	7604	-9788	8992	
3456	7548	-9836	9016	
3458	7624	-10156	8696	
3461	8176	-9828	8552	
3464	8656	-9796	8528	
3467	8692	-9568	8552	
3469	9000	-9568	8804	
3472	9112	-9672	8380	
3475	9368	-9448	8280	
3478	9720	-9432	8404	
3481	9996	-9464	8448	
3483	10088	-9068	8500	
3490	10004	-8708	8520	
3493	10440	-9148	8796	
3496	12024	-7224	8340	
3499	10052	-6492	7716	
3502	8412	-7284	7520	
3505	8872	-8272	7696	
3508	9720	-8636	7844	
3511	9376	-8560	7744	
3513	8760	-8064	7608	
3516	8360	-8300	7296	
3519	8392	-8040	7484	
3522	9252	-7720	7840	
3524	9436	-7480	7976	
3527	9424	-7404	8188	
3530	9280	-7152	8108	
3533	8900	-6828	8200	
3536	8980	-7300	8188	
3538	8672	-7576	8156	
3542	8556	-7772	8108	
3545	8272	-8136	7928	
3548	8088	-8132	7836	
3550	8124	-8556	7956	
3553	7864	-8824	7648	
3556	8000	-9016	7568	
3563	8000	-8968	6968	
3565	9080	-8496	7340	
3568	8084	-9024	7176	
3571	7892	-9132	7284	
3574	7524	-9564	7468	
3576	8120	-10060	7924	
3579	8996	-9576	7884	
3582	8652	-8608	7396	
3586	8236	-8572	7440	
3589	8340	-8568	7740	
3591	9036	-8500	7912	
3594	9696	-7976	7652	
3597	9428	-7392	7124	
3600	9176	-7048	6756	
3603	10528	-6584	6964	
3605	9820	-6564	6852	
3608	9356	-6720	6500	
3611	9060	-6532	6204	
3614	8452	-6444	5728	
3617	8116	-6656	5732	
3619	8496	-6628	5728	
3622	8240	-7000	5832	
3625	7980	-7340	5424	
3632	6968	-7568	6300	
3635	6556	-7576	6256	
3638	7348	-7236	6308	
3641	7860	-7060	6404	
3643	7884	-6984	6408	
3646	7644	-7052	6360	
3649	7828	-7104	6236	
3652	7808	-7008	6008	
3655	7752	-7084	5296	
3657	7624	-7012	5292	
3660	7732	-7392	5028	
3663	8044	-7504	5000	
3666	7908	-7576	4868	
3670	8608	-7396	4732	
3672	8824	-7200	4688	
3675	8112	-7508	4292	
3678	7780	-7512	3884	
3681	7964	-7792	3744	
3683	8076	-7756	3504	
3686	8188	-7844	3656	
3689	8844	-8200	4104	
3692	9540	-8184	4284	
3695	9952	-8244	4508	
3701	9844	-7836	5428	
3704	9620	-7884	5720	
3707	8960	-7948	6048	
3709	8796	-8108	6456	
3713	8948	-8228	6856	
3716	8848	-8140	7036	
3719	9164	-8148	7116	
3722	9636	-8064	7224	
3724	9736	-8240	7120	
3727	9288	-8332	6808	
3730	9416	-8516	6776	
3733	9396	-8576	6624	
3735	9888	-8360	6476	
3738	9224	-8556	6172	
3741	8912	-8736	5976	
3744	8960	-8984	6072	
3747	8792	-9304	5916	
3749	8396	-9420	6096	
3752	8060	-9572	6012	
3756	7468	-9752	6000	
3759	7728	-9700	5616	
3762	8740	-9380	5620	
3764	8936	-9132	5952	
3771	8728	-8988	6168	
3774	8612	-8948	5948	
3776	8688	-8888	5908	
3779	8928	-8580	5908	
3782	9136	-8636	5868	
3785	9424	-8340	5756	
3787	9724	-8400	5744	
3790	9760	-8264	5972	
3793	9848	-8124	6016	
3796	9996	-8156	6148	
3800	9996	-8048	6220	
3802	10148	-8004	6404	
3805	10132	-7960	6568	
3808	10304	-7784	6684	
3811	10340	-7916	6784	
3814	10308	-8000	6872	
3816	10300	-7864	6756	
3819	10384	-8048	6996	
3822	10532	-8208	6932	
3825	10324	-8212	7100	
3828	10204	-8376	7092	
3831	10088	-8376	6904	
3833	9932	-8528	6748	
3842	9712	-9160	6056	
3845	9576	-9272	5868	
3848	9388	-9608	5668	
3851	9460	-9732	5436	
3853	9412	-9868	5220	
3856	9376	-10100	5048	
3859	9204	-10144	4744	
3862	9208	-10224	4652	
3865	9416	-10240	4524	
3868	9952	-10344	4532	
3870	10120	-10268	4704	
3873	10376	-10024	5076	
3876	10488	-9656	4832	
3879	10492	-9224	4900	
3883	10508	-8820	5116	
3886	10512	-8560	5340	
3888	10604	-8712	5256	
3891	10448	-8356	5356	
3894	10644	-8060	5360	
3897	10540	-7788	5300	
3900	10164	-7532	5200	
3902	10092	-7312	4800	
3908	9860	-6728	4124	
3911	9440	-6648	4172	
3914	9468	-6496	4372	
3917	9616	-6300	4504	
3920	9916	-6212	4792	
3922	9872	-6164	4708	
3926	9676	-6216	4440	
3929	9524	-6248	3880	
3932	9356	-6396	3628	
3935	9028	-6452	3672	
3937	8904	-6552	3436	
3940	8984	-6564	3720	
3943	8968	-6792	3660	
3946	9096	-6788	3804	
3948	9028	-6792	3940	
3951	9540	-6752	3716	
3954	9288	-7056	3156	
3957	9388	-7556	2960	
3960	9500	-7672	2616	
3962	9756	-7600	2336	
3965	10104	-7652	1900	
3969	10760	-7724	1400	
3972	11136	-7748	1292	
3975	11716	-8128	1308	
3981	12268	-8980	1648	
3984	12320	-9572	1832	
3987	12572	-10328	2292	
3989	12772	-10712	2668	
3992	13088	-11164	3028	
3995	13460	-11364	3264	
3998	13992	-11528	3748	
4001	14772	-11836	4332	
4004	15136	-11736	4260	
4007	15328	-11300	3980	
4009	15564	-10816	3772	
4013	15516	-9980	3328	
4016	16264	-9456	2860	
4019	15832	-9120	2292	
4022	15840	-8568	1568	
4025	15884	-8320	688	
4027	15772	-8144	4	
4030	15568	-7816	-180	
4033	15384	-8104	-188	
4036	15300	-8456	-96	
4038	15840	-8996	236	
4041	16616	-9816	580	
4047	18144	-11052	776	
4050	18424	-11696	820	
4054	18752	-11964	764	
4057	18500	-12220	512	
4060	18288	-12108	72	
4062	17108	-11760	-568	
4065	15084	-10820	-1008	
4068	13360	-10208	-1056	
4071	12296	-10060	-892	
4074	11908	-10032	-648	
4077	11908	-9788	-592	
4080	11984	-9476	-596	
4082	12016	-9380	-716	
4085	12116	-9240	-716	
4088	12020	-9124	-668	
4091	12232	-9096	-476	
4094	12176	-8908	-264	
4098	12084	-8740	-324	
4100	12020	-8476	-264	
4103	12100	-8252	-380	
4106	11824	-8116	-440	
4109	11548	-7976	-400	
4115	11376	-7752	-696	
4118	11068	-7560	-808	
4121	11072	-7416	-952	
4124	11068	-7228	-872	
4126	11148	-7112	-908	
4129	11020	-7208	-712	
4132	10904	-7080	-684	
4135	11124	-7344	-728	
4139	10980	-7520	-876	
4142	11196	-7756	-1244	
4144	11468	-7976	-1580	
4147	11612	-8248	-1592	
4150	11848	-8424	-1724	
4153	11860	-8544	-1828	
4156	12280	-8688	-2116	
4159	12404	-8832	-2084	
4162	12520	-8920	-1992	
4164	12740	-9240	-1888	
4167	12900	-9488	-1780	
4170	12984	-9784	-1592	
4173	13120	-10056	-1424	
4179	13296	-10236	-872	
4183	13228	-10312	-580	
4186	13376	-10232	-384	
4189	13172	-10336	-68	
4192	13276	-10396	-240	
4195	13272	-10512	-20	
4197	13316	-10576	8	
4200	13468	-10716	392	
4203	13720	-10772	480	
4206	13888	-10788	584	
4209	14112	-10844	596	
4211	14388	-10640	680	
4214	14564	-10808	660	
4217	14820	-10712	528	
4220	15104	-10708	636	
4224	15356	-10828	360	
4227	15428	-10752	368	
4229	15520	-10784	140	
4232	15524	-10756	232	
4235	15448	-10800	8	
4238	15104	-10828	92	
4241	14948	-10616	-244	
4243	14928	-10520	-388	
4250	14512	-10452	-584	
4253	14304	-10164	-604	
4255	14120	-10020	-692	
4258	14060	-9984	-564	
4261	14060	-9764	-960	
4264	14088	-9648	-940	
4268	14128	-9340	-1192	
4271	14148	-9248	-1104	
4273	14128	-9112	-1296	
4276	14228	-8916	-1316	
4279	14100	-8628	-1524	
4282	14136	-8492	-1428	
4285	13944	-8440	-1432	
4288	13836	-8424	-1212	
4291	13788	-8192	-1252	
4293	13636	-8136	-1012	
4296	13484	-8092	-996	
4299	13352	-8220	-804	
4302	13328	-8292	-484	
4305	13256	-8368	-500	
4308	13264	-8308	-472	
4315	13268	-8180	-160	
4318	13132	-8312	116	
4320	13352	-8436	240	
4323	13768	-9164	-192	
4326	13448	-8412	356	
4329	13424	-8836	64	
4332	13404	-8860	184	
4334	13764	-9108	76	
4337	13516	-8732	120	
4340	13764	-8908	-72	
4343	13792	-9032	-252	
4346	13740	-8916	-568	
4348	14072	-8928	-608	
4352	14096	-9128	-584	
4355	14116	-9188	-740	
4358	14120	-8992	-804	
4361	14132	-9184	-716	
4363	14076	-9024	-1116	
4366	14096	-9000	-1072	
4369	14168	-9128	-1056	
4372	14200	-9192	-956	
4375	14148	-9124	-1000	
4378	14148	-9092	-1124	
4384	14072	-9176	-1160	
4387	14044	-9320	-1200	
4390	13944	-9292	-1276	
4393	13864	-9252	-1196	
4396	13724	-9192	-1064	
4399	13632	-9272	-1108	
4402	13836	-9272	-1052	
4405	14020	-9208	-860	
4408	13924	-9168	-908	
4411	13848	-9264	-804	
4414	13800	-9368	-700	
4416	13940	-9416	-768	
4419	13916	-9536	-760	
4422	14008	-9548	-704	
4425	14164	-9540	-592	
4428	14152	-9420	-636	
4430	14204	-9552	-628	
4433	14188	-9416	-632	
4436	14088	-9384	-588	
4440	14124	-9252	-644	
4443	14072	-9140	-668	
4446	14244	-9252	-648	
4452	14140	-9236	-488	
4455	14036	-9420	-476	
4458	13824	-9188	-584	
4460	13940	-9208	-496	
4463	13848	-9176	-444	
4466	13560	-9028	-528	
4469	13592	-9000	-396	
4472	13708	-9044	-376	
4474	13620	-9064	-384	
4477	13860	-8936	-580	
4481	13880	-8820	-532	
4484	13860	-8812	-416	
4487	13904	-8744	-532	
4490	13840	-8840	-480	
4492	14020	-8824	-456	
4495	14160	-8696	-340	
4498	14152	-8668	-580	
4501	14060	-8716	-608	
4504	14176	-8716	-656	
4506	13992	-8768	-636	
4509	14088	-8824	-548	
4512	14448	-8728	-672	
4518	14144	-8792	-824	
4521	14288	-9092	-660	
4525	14084	-9132	-600	
4528	14032	-9088	-616	
4531	14124	-9020	-612	
4534	14516	-9380	-692	
4536	14040	-9504	-464	
4539	14108	-9340	-436	
4542	14112	-9248	-432	
4545	14060	-9072	-388	
4548	13952	-9072	-488	
4550	14028	-9080	-876	
4553	14008	-9136	-760	
4556	14032	-9160	-708	
4559	14060	-9164	-804	
4562	14028	-9164	-612	
4566	14012	-9244	-540	
4568	13916	-9284	-600	
4571	13836	-9544	-704	
4574	13580	-9204	-696	
4577	13616	-9232	-628	
4580	13688	-9064	-700	
4586	13596	-8988	-616	
4589	13884	-9132	-700	
4592	13852	-9160	-700	
4594	13852	-9180	-752	
4597	13836	-9260	-536	
4600	13848	-9140	-596	
4603	13868	-9192	-536	
4606	13816	-9056	-464	
4610	13792	-8952	-572	
4612	13928	-8928	-628	
4615	13880	-9112	-768	
4618	13892	-8848	-964	
4621	14120	-8992	-892	
4624	14352	-9100	-752	
4626	14168	-9268	-808	
4629	14272	-9064	-828	
4632	14164	-9068	-1036	
4635	14292	-9068	-888	
4638	14220	-9188	-936	
4641	14284	-9236	-788	
4643	14164	-9232	-960	
4646	13984	-9236	-704	
4649	13744	-9228	-636	
4656	13896	-9352	-532	
4659	13912	-9352	-696	
4662	14016	-9204	-752	
4665	13952	-9156	-796	
4668	13912	-9288	-744	
4671	13896	-9328	-1020	
4673	13904	-9248	-840	
4676	13876	-9396	-828	
4679	14028	-9304	-756	
4682	13852	-9304	-784	
4685	13808	-9060	-892	
4687	14124	-8960	-772	
4690	14160	-9132	-740	
4694	13872	-9216	-692	
4697	13832	-9164	-568	
4700	13956	-9164	-384	
4703	14076	-9004	-260	
4705	14100	-8940	-356	
4708	14116	-8936	-400	
4711	14236	-8768	-420	
4714	14284	-8888	-276	
4717	14308	-8780	-288	
